"CARD.ARO_3000180" "CARD.ARO_3000195" "CARD.ARO_3003559" "CARD.ARO_3000578" "CARD.ARO_3004454" "CARD.ARO_3000190" "CARD.ARO_3000205" "CARD.ARO_3000378" "CARD.ARO_3002654" "CARD.ARO_3000498" "CARD.ARO_3000595" "CARD.ARO_3000250" "CARD.ARO_3002932" "CARD.ARO_3002956" "CARD.ARO_3002950" "CARD.ARO_3002242" "CARD.ARO_3004460" "CARD.ARO_3003361" "CARD.ARO_3000800" "CARD.ARO_3000801" "CARD.ARO_3000802" "CARD.ARO_3002686" "CARD.ARO_3002897" "CARD.ARO_3000464" "CARD.ARO_3002660" "CARD.ARO_3000593" "CARD.ARO_3000522" "CARD.ARO_3000230" "CARD.ARO_3001216" "CARD.ARO_3003378" "CARD.ARO_3003577" "CARD.ARO_3000792" "CARD.ARO_3000793" "CARD.ARO_3000794" "CARD.ARO_3003578" "CARD.ARO_3000833" "CARD.ARO_3000074" "CARD.ARO_3003308" "CARD.ARO_3002986" "CARD.ARO_3000656" "CARD.ARO_3000499" "CARD.ARO_3000502" "CARD.ARO_3000796" "CARD.ARO_3003381" "CARD.ARO_3001214" "CARD.ARO_3002867" "CARD.ARO_3000375" "CARD.ARO_3001816" "CARD.ARO_3000596" "CARD.ARO_3003693" "CARD.ARO_3003030" "CARD.ARO_3003031" "CARD.ARO_3002528" "CARD.ARO_3002705" "CARD.ARO_3002635" "CARD.ARO_3003311" "CARD.ARO_3000167" "CARD.ARO_3000774" "CARD.ARO_3000412" "CARD.ARO_3003297" "CARD.ARO_3000005" "CARD.ARO_3002944" "CARD.ARO_3002923" "CARD.ARO_3003070" "CARD.ARO_3002957" "CARD.ARO_3002695" "CARD.ARO_3002604" "CARD.ARO_3003369" "CARD.ARO_3001796" "CARD.ARO_3003839" "CARD.ARO_3002372" "CARD.ARO_3002628" "CARD.ARO_3004191" "CARD.ARO_3000781" "CARD.ARO_3000782" "CARD.ARO_3002837" "CARD.ARO_3002965" "CARD.ARO_3002909" "CARD.ARO_3003069" "CARD.ARO_3002972" "CARD.ARO_3002539" "CARD.ARO_3002881" "CARD.ARO_3002882" "CARD.ARO_3004042" "CARD.ARO_3003773" "CARD.ARO_3002860" "CARD.ARO_3002639" "CARD.ARO_3003380" "CARD.ARO_3001329" "CARD.ARO_3000621" "CARD.ARO_3002968" "CARD.ARO_3002667" "CARD.ARO_3000194" "CARD.ARO_3002804" "CARD.ARO_3002848" "CARD.ARO_3003379" "CARD.ARO_3002859" "CARD.ARO_3002612" "CARD.ARO_3000768" "CARD.ARO_3000413" "CARD.ARO_3002934" "CARD.ARO_3000237" "CARD.ARO_3002507" "CARD.ARO_3003022" "CARD.ARO_3003097" "CARD.ARO_3002999" "CARD.ARO_3001654" "CARD.ARO_3000858" "CARD.ARO_3000813" "CARD.ARO_3002795" "CARD.ARO_3002872" "CARD.ARO_3000410" "CARD.ARO_3002756" "CARD.ARO_3001970" "CARD.ARO_3004032" "CARD.ARO_3004033" "CARD.ARO_3001777" "CARD.ARO_3003583" "CARD.ARO_3001677" "CARD.ARO_3002666" "CARD.ARO_3000823" "CARD.ARO_3000567" "CARD.ARO_3003078" "CARD.ARO_3002630" "CARD.ARO_3003206" "CARD.ARO_3002836" "CARD.ARO_3002669" "CARD.ARO_3002647" "CARD.ARO_3002930" "CARD.ARO_3000013" "CARD.ARO_3002863" "CARD.ARO_3002858" "CARD.ARO_3004128" "CARD.ARO_3003775" "CARD.ARO_3003163" "CARD.ARO_3003209" "CARD.ARO_3003573" "CARD.ARO_3003817" "CARD.ARO_3003574" "CARD.ARO_3003167" "CARD.ARO_3003808" "CARD.ARO_3002578" "CARD.ARO_3000620" "CARD.ARO_3003818" "CARD.ARO_3003801" "CARD.ARO_3002831" "CARD.ARO_3003838" "CARD.ARO_3004035" "CARD.ARO_3004036" "CARD.ARO_3004114" "CARD.ARO_3000316" "CARD.ARO_3000206" "CARD.ARO_3000254" "CARD.ARO_3000829" "CARD.ARO_3000027" "CARD.ARO_3003033" "CARD.ARO_3003702" "CARD.ARO_3004126" "CARD.ARO_3000166" "CARD.ARO_3000753" "CARD.ARO_3002895" "CARD.ARO_3003704" "CARD.ARO_3003705" "CARD.ARO_3003698" "CARD.ARO_3003699" "CARD.ARO_3003700" "CARD.ARO_3003303" "CARD.ARO_3000795" "CARD.ARO_3000518" "CARD.ARO_3003550" "CARD.ARO_3003549" "CARD.ARO_3003548" "CARD.ARO_3003576" "CARD.ARO_3002665" "CARD.ARO_3002069" "CARD.ARO_3003199" "CARD.ARO_3001855" "CARD.ARO_3004122" "CARD.ARO_3002683" "CARD.ARO_3002655" "CARD.ARO_3002685" "CARD.ARO_3002533" "CARD.ARO_3002688" "CARD.ARO_3002645" "CARD.ARO_3004039" "CARD.ARO_3000191" "CARD.ARO_3004359" "CARD.ARO_3002854" "CARD.ARO_3003389" "CARD.ARO_3003374" "CARD.ARO_3004041" "CARD.ARO_3000196" "CARD.ARO_3003479" "CARD.ARO_3002641" "CARD.ARO_3000168" "CARD.ARO_3002415" "CARD.ARO_3000186" "CARD.ARO_3000777" "CARD.ARO_3002835" "CARD.ARO_3001338" "CARD.ARO_3000556" "CARD.ARO_3002629" "CARD.ARO_3003918" "CARD.ARO_3003295" "CARD.ARO_3002525" "CARD.ARO_3003889" "CARD.ARO_3003899" "CARD.ARO_3003900" "CARD.ARO_3003893" "CARD.ARO_3003890" "CARD.ARO_3003585" "CARD.ARO_3004089" "CARD.ARO_3003955" "CARD.ARO_3003679" "CARD.ARO_3003680" "CARD.ARO_3003681" "CARD.ARO_3000506" "CARD.ARO_3000377" "CARD.ARO_3000379" "CARD.ARO_3002679" "CARD.ARO_3003686" "CARD.ARO_3000149" "CARD.ARO_3003895" "CARD.ARO_3003896" "CARD.ARO_3004077" "CARD.ARO_3003709" "CARD.ARO_3004107" "CARD.ARO_3000814" "CARD.ARO_3000803" "CARD.ARO_3000804" "CARD.ARO_3000805" "CARD.ARO_3004072" "CARD.ARO_3004075" "CARD.ARO_3004074" "CARD.ARO_3004073" "CARD.ARO_3003684" "CARD.ARO_3002985" "CARD.ARO_3000819" "CARD.ARO_3003692" "CARD.ARO_3003710" "CARD.ARO_3004056" "CARD.ARO_3000818" "CARD.ARO_3000806" "CARD.ARO_3000807" "CARD.ARO_3000808" "CARD.ARO_3000809" "CARD.ARO_3004069" "CARD.ARO_3004059" "CARD.ARO_3003582" "CARD.ARO_3003685" "CARD.ARO_3003682" "CARD.ARO_3004038" "CARD.ARO_3000676" "CARD.ARO_3004127" "CARD.ARO_3000832" "CARD.ARO_3000830" "CARD.ARO_3003288" "CARD.ARO_3000822" "CARD.ARO_3000025" "CARD.ARO_3000216" "CARD.ARO_3003807" "CARD.ARO_3003841" "CARD.ARO_3003751" "CARD.ARO_3003950" "CARD.ARO_3003390" "CARD.ARO_3004049" "CARD.ARO_3004045" "CARD.ARO_3003820" "CARD.ARO_3003952" "CARD.ARO_3000516" "CARD.ARO_3000024" "CARD.ARO_3003511" "CARD.ARO_3004290" "CARD.ARO_3000826" "CARD.ARO_3003926" "CARD.ARO_3002597" "CARD.ARO_3004054" "CARD.ARO_3003316" "CARD.ARO_3000616" "CARD.ARO_3002644" "CARD.ARO_3003386" "CARD.ARO_3003924" "CARD.ARO_3003907" "CARD.ARO_3002459" "CARD.ARO_3003925" "CARD.ARO_3000215" "CARD.ARO_3003922" "CARD.ARO_3003923" "CARD.ARO_3000780" "CARD.ARO_3003730" "CARD.ARO_3004468" "CARD.ARO_3003966" "CARD.ARO_3003968" "CARD.ARO_3002676" "CARD.ARO_3002626" "CARD.ARO_3000615" "CARD.ARO_3002613" "CARD.ARO_3003930" "CARD.ARO_3000263" "CARD.ARO_3000828" "CARD.ARO_3000491" "CARD.ARO_3000508" "CARD.ARO_3003109"
"Sample11" 0 0 0 0 0 0.00941734770308129 0 0 0 0.00470867385154064 0 0 0 0 0 0 0 0 0 0 0 0 0.000649472255384917 0 0.0982873710274221 0 0 0 0 0 0 0.0144882272355096 0 0.0104637196700903 0.00261592991752258 0 0 0 0 0 0.0144882272355096 0 0.00272966600089313 0 0 0 0.00415471222194763 0 0 0 0 0 0 0 0 0 0 0 0.185919281184354 0 0 0 0 0 0 0 0 0.0144882272355096 0 0 0 0 0 0 0 0.0175577669040499 0 0 0 0 0 0 0 0.00523185983504516 0 0 0.164426459895905 0 0.00330433252739694 0 0 0 0.206652956263404 0 0 0 0 0 0 0 0 0 0 0 0.0031391159010271 0.0409867633599852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0108815975520376 0 0 0 0 0 0 0.00261592991752258 0 0 0 0 0.0144882272355096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000727208316840254 0 0 0.00448445128718156 0 0 0 0 0 0 0 0 0 0 0 0.0031391159010271 0.00165216626369847 0 0.00697581311339355 0.00732460376906323 0.00706301077731097 0.00672667693077234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0348790655669678 0 0 0 0 0 0 0 0 0 0 0 0 0.00125564636041084 0.0217323408532645 0.00330433252739694 0.0289764544710193 0.00784778975256774 0.0209274393401807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00272966600089313 0 0 0.0144882272355096 0.00724411361775483 0 0 0.0144882272355096 0.0031391159010271 0 0 0 0 0 0 0 0 0 0.00330433252739694 0 0 0 0 0 0 0 0 0 0.0144882272355096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00915575471132903 0 0 0.0156955795051354 0 0 0 0
"Sample12" 0 0 0 0 0 0.0676825408412522 0 0 0 0.104560848350909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.012151193004833 0 0 0 0.00313345096487278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00867724882580154 0 0 0.0132710864394612 0 0 0 0 0 0 0 0 0 0 0 0.0737892362555004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0707416387323822 0 0 0 0 0 0 0 0 0 0 0.0276202588482607 0 0 0 0 0 0.240174068903344 0 0 0 0 0 0 0 0 0 0 0 0.0817421990836378 0.06179170433226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0388189154935629 0 0 0 0 0 0.0023748259944299 0.00313345096487278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.208253971819238 0 0 0 0 0 0.0334234769586431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00470017644730917 0 0 0 0 0 0 0
"Sample13" 0 0 0 0 0 0.015223433766856 0 0 0 0.0182973963543942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00317154870142833 0 0 0 0 0.00281915440126963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234206673336245 0 0 0 0 0 0 0 0.0528949817322962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.302011559711592 0 0 0 0 0 0 0 0 0.00200308339037579 0 0 0.09786493135836 0.00651328209483223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00573366702985819 0 0 0 0 0 0.00480740013690189 0.00211436580095222 0 0 0 0 0.0234206673336245 0 0 0 0 0 0 0 0 0 0 0 0.00219042212472748 0 0 0 0 0 0 0 0 0 0 0 0.0234206673336245 0 0 0 0 0 0 0 0 0 0 0 0 0.00363670917763782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.234206673336245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117103336668123 0 0 0 0 0 0 0 0 0 0 0 0 0.00202979116891413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0022062947488197 0 0 0
"Sample14" 0 0 0.00175512048520585 0 0.00765870757180733 0.0695027712141515 0 0 0 0.00157960843668526 0 0 0 0 0 0 0 0 0 0 0 0 0.0270914518875045 0 0.00727174129449496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185836286668854 0.00278754430003282 0 0 0 0 0 0 0 0 0 0.00837671140666426 0 0.0198051490541123 0 0 0 0 0 0 0 0 0 0 0 0 0.0583240038160712 0 0 0 0.00963828876621515 0 0 0 0 0 0 0 0 0 0 0.0182179096587957 0 0 0 0 0 0.127521511969314 0 0 0 0 0.00210614458224701 0 0 0 0 0 0 0.103392552219399 0.0251184760870487 0 0 0 0 0 0 0 0 0 0 0.00274714510727872 0 0 0 0 0.0382935378590367 0 0 0 0 0 0.0279341281434867 0.00526536145561754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.272178684474999 0 0 0 0 0 0.0257417671163524 0 0.00191467689295183 0 0 0 0 0 0 0 0.000775267944385404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00351024097041169 0.0175512048520585 0 0 0 0 0 0 0
"Sample15" 0 0 0 0 0.00508445541190595 0.0203378216476238 0 0 0 0.0459556546845345 0 0 0 0 0 0 0 0 0 0 0 0 0.00466868221073531 0 0.00280091052515521 0 0.0206325726859951 0 0.00564939490211772 0 0 0 0 0.00376626326807848 0 0 0.0156444781904798 0 0 0 0 0 0 0 0 0 0.0179451367479033 0 0 0 0 0 0 0 0 0 0 0 0.00987157425001626 0 0 0 0 0 0 0 0 0.0156444781904798 0 0 0 0 0 0 0 0.0534298704301981 0 0 0 0 0.00133801458208051 0 0 0 0 0 0 0 0 0 0 0 0.385134117306054 0 0 0 0 0 0 0 0 0 0 0 0.0184889287705671 0.00320510083272008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0415977611533263 0 0 0 0 0 0.0331827616355967 0 0 0 0 0 0 0 0 0 0 0 0.0155358359808237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00484233848752947 0 0 0 0 0 0 0 0 0 0 0 0.00338963694127063 0 0.00308148812842785 0 0.00282469745105886 0 0 0 0 0 0 0 0 0.00105377314236392 0 0 0 0 0 0.156444781904798 0 0 0 0 0 0.0150650530723139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0042370461765883 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0156444781904798 0 0 0 0.0156444781904798 0 0 0 0 0 0 0.0027117095530165 0 0.00484233848752947 0 0 0 0 0 0.00282469745105886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0014737551918568 0 0 0
"Sample16" 0 0 0 0 0 0.0512874185912775 0 0 0 0.0825201414513504 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00911776330511601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261140872650084 0.02011271317305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00579518854138729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.221225730718868 0 0 0 0 0 0 0.00133560985914785 0 0 0 0 0.129513683311307 0.0690767918565379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.120114690293858 0 0 0 0 0 0.00179955854706237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210409922425754 0 0 0 0 0 0.0189953402189917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample17" 0 0 0 0 0 0.0161417340619624 0 0 0 0.0447001866331267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00363425006658218 0 0 0 0.00224190750860589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000867835164621633 0.0870387620988171 0 0 0 0 0 0 0 0 0 0 0 0.00722419175705442 0 0 0 0 0 0 0 0.00163047818807701 0 0 0.00330096811083076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00728491684718618 0 0 0 0 0 0.31211128364019 0 0 0 0 0 0 0 0 0.004247824753148 0 0 0.182613557064625 0.128750157285057 0 0 0 0 0 0 0 0 0 0 0.00896763003442354 0 0 0 0 0.00939352572234189 0 0 0 0 0 0.000566376633753067 0.0224190750860589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000847335121362856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00358705201376943 0 0 0 0.00257072060986809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00199280667431635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107611560413082 0 0
"Sample18" 0 0 0.0311901262696964 0 0 0.00467851894045447 0 0 0 0.0174544745086186 0 0 0 0 0 0 0 0 0 0 0 0 0.000322656478652032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.201203674199428 0 0 0 0 0 0 0 0 0 0 0 0 0.014395442893706 0 0 0 0.043613312156779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179458137042275 0 0 0 0 0 0 0 0 0.00123118919485644 0 0 0.0155950631348482 0.0755325359663949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00870893136101915 0 0 0 0 0 0.00393980542354061 0.00129958859457069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395874679576916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample19" 0 0 0 0.00474812177225719 0 0.101134993749078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00360919627391346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218501529704798 0 0 0 0 0 0 0 0 0 0 0 0.0172880331195005 0 0 0 0.0361876625467511 0 0 0 0 0 0 0.00770552333326309 0 0 0 0 0 0 0 0 0 0.46415639236419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195925527496884 0 0 0 0 0 0.0366688281429405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0172880331195005 0 0 0.00149829620369005 0 0 0.00416193389913902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00312145042435426 0 0 0 0 0 0 0
"Sample20" 0 0 0 0 0 0.0683233370595528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0340917659113373 0 0 0 0 0 0 0 0 0 0 0 0.00145990036452036 0 0.016171204037764 0 0 0 0 0 0.0030467485868251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129369632302112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.217823281335341 0 0 0 0 0 0 0 0 0 0 0 0.124916692059829 0.00407792062525049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.265876295996648 0 0 0 0 0 0.045364482905938 0.00291980072904072 0 0 0 0 0 0 0 0 0 0 0.00875940218712217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00350376087484886 0 0 0 0.00105112826245465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00778613527744193 0 0 0 0 0 0 0 0 0 0.00801513925619022 0 0 0 0 0 0.016171204037764 0.00688238743273884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00808560201888199 0 0 0 0 0 0 0.016171204037764 0 0.016171204037764 0 0 0.010010745356711 0 0 0.00166845755945184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0210225652490932 0 0
"Sample21" 0 0 0 0 0.179367733223957 0.0562961227917584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185114067926785 0 0 0 0.00402115162798274 0 0 0.00989821939195752 0.00989821939195752 0.00834016633951976 0.00475389481352627 0 0.00989821939195752 0 0.0148473290879362 0.00383302757521162 0.00494910969597876 0.00989821939195752 0.00446794625331417 0.00742366454396814 0.00327335851821754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0247455484798938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00625512475463983 0 0 0.00126370287622341 0 0.00112874431662674 0 0 0 0.315619485815168 0 0 0 0.00186488191442678 0 0 0 0 0.00592590766229036 0 0 0 0.00170890257024018 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00561684671845209 0 0.0677461379654795 0 0 0 0 0 0.00033862329498802 0 0 0 0 0 0.0148473290879362 0 0 0 0 0 0.00134038387599425 0 0 0 0 0 0 0 0 0 0 0 0.00241586975278015 0 0 0.0107230710079539 0 0 0 0 0 0 0 0 0 0 0 0.00166803326790395 0.00839746849352477 0.0038992985483469 0.00476580933686844 0.00632661189469285 0.00554025335410956 0 0 0 0 0 0 0 0 0 0 0 0 0.00321692130238619 0 0 0 0 0 0 0.00834016633951976 0 0 0 0 0 0 0 0 0.00106194664571525 0 0 0 0 0.0123727742399469 0.00178717850132566 0.0148473290879362 0.00555301891483332 0.00357435700265133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252307553128329 0 0 0.00989821939195752 0.0123727742399469 0 0 0.0148473290879362 0.00146859450761109 0 0 0.00494910969597876 0.00494910969597876 0.00989821939195752 0 0.00123727742399469 0.00306373457370114 0.00494910969597876 0.00451497726650694 0.00242545653751341 0.00171569136127263 0 0 0 0 0 0 0 0.0148473290879362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00714871400530266 0.00428075166720692 0.0514707408381791 0.000487412318543363 0
"Sample22" 0 0 0 0 0 0.0429446408922359 0 0 0 0.253656532742602 0.0012393835755335 0 0 0 0 0 0 0 0 0 0 0 0 0.00654394527881689 0.0604166877715331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00372520604107223 0.00360879335228872 0 0 0 0 0 0 0 0 0 0 0 0.131177635623974 0 0 0 0 0 0 0 0 0 0 0 0 0.00629225507578546 0 0 0 0.00207964362674266 0 0 0 0 0 0 0 0 0 0 0.0621762153922677 0 0 0 0 0 0.115093072666911 0 0 0 0 0 0 0 0 0 0 0 0.131590203976209 0.0415783680458739 0 0 0 0 0 0 0 0 0 0 0.0142259679974281 0 0 0 0 0.00357017394705318 0 0 0 0 0 0 0.0636216902107198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163598631970422 0 0 0 0 0 0.00151480214787428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107929653036042 0 0 0 0 0 0 0
